"id","x","y","label"
91,4.67878647951537,7.3762286901081,0
92,6.59953548680545,7.00754872478196,0
93,6.06747105668677,4.34661960461872,0
94,7.99256405491398,5.15797780439352,0
95,3.73601397518232,5.13626104256265,0
96,6.72274073005425,6.03025910202067,0
97,4.28553571402579,3.93498739063936,0
98,4.28050535097415,5.50243605441619,0
99,3.595357788847,4.84774865996636,0
100,3.90665837517184,5.06518769917206,0
101,6.82986757036424,4.09094546640271,0
102,3.79222964765994,5.19829880440379,0
103,5.04099389384558,4.400586334212,0
104,5.4145531756234,5.26186439802978,0
105,4.08867992691397,6.61711265549904,0
106,2.92500308972929,5.82062990166124,0
107,4.31904314396958,5.15623966360289,0
108,2.46856100598539,4.7504344532436,0
109,4.49180549687568,5.13152765430796,0
110,4.45438751864234,5.33028618707602,0
111,4.78293579884358,5.45120005992161,0
112,6.55125685086293,5.19245460698814,0
113,6.79452696798408,6.64659885687167,0
114,4.33023008401113,3.71919352797174,0
115,4.86583160007929,5.36449092888136,0
116,4.06486896965986,5.75112095422883,0
117,3.76451540225956,5.04351397497553,0
118,3.39887452009187,3.01483675215669,0
119,6.47562881660547,4.25895452340866,0
120,4.27675723155339,5.75318260817191,0
121,7.0409290628123,4.92413825203984,0
122,4.58286759912198,4.54440206029858,0
123,5.94321810941362,5.87263493996011,0
124,4.83466647549515,4.67589245070537,0
125,4.37759832157471,4.46732165831846,0
126,5.48769752759773,6.45067168041929,0
127,5.24547126851662,3.88553727879612,0
128,4.01210529218024,4.89503994929674,0
129,2.53366648542116,6.73159975366921,0
130,4.56135105360539,4.84386731607943,0
131,5.77211054957488,6.08955400038176,0
132,5.63635708130253,5.40606655729117,0
133,4.09541587223104,6.23601481969472,0
134,4.85111458968088,4.64850659930403,0
135,5.87165114833434,3.47260944721941,0
136,4.36499197540737,5.37094521053107,0
137,2.34940872394542,5.15990663830921,0
138,4.46451693187394,5.6066194347045,0
139,5.91594770471444,4.47515443881111,0
140,4.33893618998861,5.51158523729019,0
141,6.15747211865177,5.24081087923849,0
142,3.11178584917178,3.8989297918173,0
143,6.07334734423703,3.23712599959355,0
144,5.92802352419385,4.80878540212657,0
145,6.45022700975178,5.77624893177182,0
146,5.51063837521388,4.98901489421566,0
147,5.28354371177914,4.73343916553508,0
148,5.54921447341498,3.78235291202963,0
149,6.72386618553524,3.7069930733601,0
150,4.0534466291021,2.69409817408807,0
151,6.22638921120965,3.18795670279749,0
152,5.31560867098176,4.34823241974606,0
153,4.78458755778437,5.26416582331688,0
154,6.07244815455106,4.21164642902157,0
155,5.01716980818883,4.38788367029332,0
156,6.6202474030213,3.4142298538801,0
157,4.93534526620759,4.87395965392641,0
158,4.4791701275738,5.24458073301576,0
159,4.80330458860486,4.07884105127332,0
160,4.17033083731714,7.26208178854943,0
161,3.80316590472083,4.881992257551,0
162,4.41766052998138,4.52151197271145,0
163,5.07867376728115,7.27009140215317,0
164,6.40842708304818,5.2370314946148,0
165,6.69727669694407,6.08330312625507,0
166,4.5825915276903,4.84579469853759,0
167,4.29670096585628,5.23996306440566,0
168,4.40447763853237,5.92268756522887,0
169,4.61468029122848,5.51287106385521,0
170,4.22482475869509,5.04954133899947,0
171,3.59077457688631,3.99771531789146,0
172,6.60224811521633,4.4709571131779,0
173,4.52441997358009,4.02975076403001,0
174,5.65940760024484,5.54410475652473,0
175,3.75381882157011,5.78496340472938,0
176,6.12865522656096,5.87973134554504,0
177,5.97614110828261,3.84932369600995,0
178,3.9767731090676,4.32076493654664,0
179,5.405087551527,7.19602658752059,0
180,4.22357746374565,5.02369941279752,0
181,5.16065678069065,4.36408433188658,0
182,6.78487676446249,6.91320037429356,0
183,4.55850047830033,5.34548383146737,0
184,5.56132660122713,6.09169872575322,0
185,5.49467274463176,4.68124766363562,0
186,5.81588184176902,4.16554109360449,0
187,4.87646773672191,5.57042238854085,0
188,4.32405341975097,3.51936332583192,0
189,4.45765243034128,5.96187850641441,0
190,5.33109109700954,6.28082074207432,0
191,6.12246795487454,5.47775499141354,0
192,3.61660770075735,5.87229728959116,0
193,3.75793220125258,4.62488829054836,0
194,7.3525854212217,4.63149062127852,0
195,3.1337584683175,6.62618743461355,0
196,6.12901321547382,4.94249402522656,0
197,4.97367666421813,5.19682128665006,0
198,3.62949419593258,5.24071845856496,0
199,5.0888500680476,4.48245020136706,0
200,5.65712025133853,4.24071658652483,0
201,6.10767250291409,5.19510566502717,0
202,5.43747206591625,4.96722364444919,0
203,4.48570990026034,4.46806280829032,0
204,5.61809710949274,4.61528426294211,0
205,4.17161524785959,4.82036048454859,0
206,6.08971540964548,5.46230184547532,0
207,3.96749290205575,5.60423937965486,0
208,5.77281406385314,4.43925720812354,0
209,4.1161412998501,3.93355332993238,0
210,5.4110736447097,5.49025770248442,0
211,5.4368698899516,4.96948493604117,0
212,4.83574959318183,5.20249955013775,0
213,2.74920126151256,4.55593920411076,0
214,5.49297439877109,4.52531965745762,0
215,2.14519981132152,4.81141132593188,0
216,5.38611894220479,4.75415598956312,0
217,5.90610278048989,2.97229543476296,0
218,5.47180414295868,5.8973769824805,0
219,5.65682252591389,7.49314162355469,0
220,5.13870879938987,6.05337901071993,0
221,4.11892033763177,5.58445613843533,0
222,4.95940174052308,3.41952234286467,0
223,5.11244087004766,4.3522041303288,0
224,5.46623304291344,5.10300169017321,0
225,3.11538782379774,4.05387673226905,0
226,4.98773737086337,4.71465531784984,0
227,2.99395697723987,5.59073724038769,0
228,5.18494975035328,3.13601624378598,0
229,3.60578126074403,5.4051493754768,0
230,4.57628094199402,4.92645044270723,0
231,5.22833351682943,5.76550739222246,0
232,6.11539433097908,5.89324280917988,0
233,4.06328856549225,6.49472348539764,0
234,4.32527515126066,6.20586129387912,0
235,6.32618227057184,3.92826548847268,0
236,6.09117937856911,5.50433124035246,0
237,1.76839374108785,4.75028275244212,0
238,5.68359037806505,4.81289529234976,0
239,6.29686588526414,5.06543916028647,0
240,4.10972473682394,4.89903809438653,0
241,6.84861417601821,3.74866241736158,0
242,5.96661604475144,5.250645842122,0
243,5.77304050103291,5.97258442479142,0
244,4.59380178982495,3.14623726598152,0
245,2.27791480015029,5.24999461831293,0
246,5.68927029260045,5.3456732277252,0
247,4.61689624071176,5.25392789543908,0
248,4.85188223021937,5.45326702767616,0
249,5.87705686222551,5.78391028735756,0
250,3.67953481002317,4.36957431884027,0
251,6.48285352433612,6.20137214326403,0
252,4.63594213969518,5.44764278434104,0
253,5.21057911544696,5.39942132411399,0
254,4.58237537176503,5.98697240488272,0
255,3.012749552335,5.11035482506671,0
256,6.27130649250929,5.38488567256922,0
257,5.19887037214163,5.08586738889504,0
258,3.06630319622428,6.14756752515557,0
259,5.53151634949375,4.63154131572064,0
260,6.67187921624749,4.85993644547785,0
261,5.11410494336655,5.05723465577768,0
262,5.02065415349136,5.57582019040668,0
263,5.45451795691464,4.28983517911311,0
264,4.47018836833249,4.80248454019615,0
265,4.20927030278639,4.44366235932821,0
266,6.06117163472978,3.73415960886422,0
267,4.42475101158856,4.08470875004469,0
268,6.03975129969292,5.19472686094814,0
269,3.89040188188353,4.84638158037747,0
270,6.8070110726288,5.08380558371942,0
271,4.79563589623982,6.10486267499464,0
272,5.63323849567254,3.60477182272388,0
273,6.70241383394337,4.51246520762952,0
274,4.53408065126758,6.25933617986412,0
275,4.84073976607105,5.22989810642532,0
276,4.9721958578509,5.42551532579486,0
277,6.42615112137149,4.58502786942883,0
278,4.55712836033169,3.64234109556036,0
279,5.93236384571963,4.03912848594313,0
280,6.07661941011063,4.40444713734955,0
281,4.44498049785112,4.90025952784944,0
282,5.10528562151749,7.88823609050843,0
283,3.84552916147495,4.42861485907899,0
284,5.2128616650231,4.70001235121957,0
285,4.35226458882339,6.01072672863182,0
286,6.17927816705053,4.84145605120864,0
287,5.11796825378747,5.55684870175279,0
288,3.62302071532851,5.35565233304894,0
289,5.52530554917998,3.85668587477914,0
290,3.18148696922156,6.05109818300459,0
291,5.51830934030018,4.21069692640377,0
292,5.1348298180575,5.15292295526265,0
293,4.56142357585534,5.16421420679976,0
294,4.5658504238421,4.3321242329235,0
295,4.01197067097974,4.53190211776739,0
296,6.69520452179634,2.20585503899123,0
297,3.72611799498208,5.36880849099806,0
298,5.35604749351808,6.10314222622289,0
299,6.22709066464652,4.76086210331005,0
300,3.3892965334327,6.14018312180245,0
301,4.45774476054526,5.56893542114334,0
302,3.54103647789375,5.13328010422344,0
303,3.91384937632388,5.80420610697321,0
304,7.05256311315328,3.03426103675325,0
305,6.00806602875855,5.33402459058934,0
306,5.02886831793748,3.75482331176323,0
307,4.60222982168144,5.3926414177674,0
308,5.42083288855617,5.76992920337729,0
309,1.90805624963971,3.83418796550173,0
310,6.22797092815574,5.26474887295191,0
311,6.03184615831254,4.21193386619442,0
312,5.0140729527783,4.76134197239659,0
313,6.59815364644092,3.69165673324397,0
314,4.4788359772749,2.90114539314863,0
315,5.50286749506224,6.7810990535197,0
316,5.74737190145977,5.90747743476665,0
317,2.37449321486964,5.74281887455112,0
318,3.96196580359118,5.93385726047743,0
319,4.74568076378222,4.66737069513906,0
320,5.8569785610664,3.94762891831562,0
321,4.31625210570389,4.00253421111769,0
322,4.99502141394325,4.13704503399229,0
323,4.45335748425313,6.57625371618359,0
324,5.62546772869207,5.06717575494451,0
325,4.40060350029089,4.48259658877884,0
326,4.59748281283284,4.47146684739725,0
327,5.26624047567838,4.78118837290141,0
328,6.26725852092481,2.9108180851091,0
329,3.72592827728366,7.54970221085214,0
330,6.20613369777088,5.14245571818662,0
331,5.0069381677756,5.3941907007928,0
332,7.30932841581021,6.32391108323147,0
333,4.17793161002171,5.22804290502306,0
334,4.27147073835792,4.35568702188656,0
335,4.52134337943151,5.45885714436369,0
336,4.661404871876,5.49267079720862,0
337,3.88502773334708,5.50623459610551,0
338,7.52153068463933,5.83649264995256,0
339,6.22100234710362,5.63236001323651,0
340,4.50801277770877,4.58904098158312,0
341,5.63838095832646,6.66607734015564,0
342,5.19196232555901,7.14530173289185,0
343,3.92556015526554,5.51779462333068,0
344,4.08012069414306,5.63458461540453,0
345,5.41206234297992,5.33150898558183,0
346,6.34822935961369,4.82489852982692,0
347,4.58148689444158,6.29333096358975,0
348,5.48354882184007,5.75274344679029,0
349,5.51212617554317,5.64801587921262,0
350,5.03594327292218,4.39366956100978,0
351,5.31206067952314,3.61362125148867,0
352,4.39176703552062,3.40223808384057,0
353,4.20237475133214,5.71567585630806,0
354,5.26747699065118,5.17188104929147,0
355,4.73461865752644,4.61317658330917,0
356,4.1772259166509,3.89074853110631,0
357,3.85098383501714,1.12930116334248,0
358,4.98817828193743,4.20836497448708,0
359,3.53937691657618,5.63778648063414,0
360,3.68294732969921,2.68261470098666,0
361,4.91493504354592,5.61208673416931,0
362,6.07385279175173,3.90432167728932,0
363,3.46866114241446,5.79449929522193,0
364,6.76281125085863,3.3278473686626,0
365,5.18334885225985,3.70691695370338,0
366,4.46161690606587,3.87195978466272,0
367,3.17351060109138,5.67070698341456,0
368,5.4672070446794,6.1585387232977,0
369,5.15307049935075,6.84364312409408,0
370,4.81246429381688,3.02910003816814,0
371,5.75934222397207,4.43939447141004,0
372,6.23862653943031,3.50631864270236,0
373,3.18191231836616,4.27765201212797,0
374,4.38170553577741,4.68867846195119,0
375,5.6264772569602,5.77510396689208,0
376,6.35870434677982,4.12739109270552,0
377,5.65270457154808,4.10783197979953,0
378,5.40489324040489,3.92210365019788,0
379,3.9496408888958,3.5795604846635,0
380,5.11820556119292,4.70888416688912,0
381,7.19465062806487,4.49436826903143,0
382,7.01077745648434,4.85365531223994,0
383,3.94024676917041,5.15671300065919,0
384,4.16725566258175,3.68482316497469,0
385,3.46257519311523,5.88421764862239,0
386,3.86128416919362,4.68163123039453,0
387,4.18345139418994,2.68029201952759,0
388,5.59686061136352,5.38498813202392,0
389,4.61412493100192,5.52032467414932,0
390,5.77945993746092,4.72722571915782,0
391,5.209483938989,5.33166318027161,0
392,5.13726336059956,6.16360091096685,0
393,4.04652014833551,4.5537299525509,0
394,4.83010963165224,5.75613057335056,0
395,4.95303584633419,5.15572733046599,0
396,5.96881204465534,3.53025157942771,0
397,4.83330186870659,4.28559666555528,0
398,3.85352570763846,6.99713917626871,0
399,4.04126865188034,5.86390655506704,0
400,3.79608171446495,4.85053949532202,0
401,6.38499698216224,4.79077961961381,0
402,5.54851135467515,3.30281928346843,0
403,3.67878606341504,5.80308718038085,0
404,5.09527497097135,6.83416169655176,0
405,5.90527820710408,5.55949088116749,0
406,4.99081196832638,5.15062016209387,0
407,5.12328391950904,6.86041675804593,0
408,3.40700728122134,7.03059224862091,0
409,6.20298208696068,4.73542333671279,0
410,4.63208348790519,5.04650376691583,0
411,3.94804315965453,5.36541548558629,0
412,3.54492066186833,5.53540812455194,0
413,5.05576119705661,3.97041372126663,0
414,5.62544729835632,5.1945822174976,0
415,4.93377974439285,5.13057432914347,0
416,4.29389582067744,5.00842354046787,0
417,6.42766973953766,6.0121824002884,0
418,3.99818462397377,7.53023657279702,0
419,4.62667496115689,4.93857292600851,0
420,5.05711587049085,5.6542624213171,0
421,6.03172312679615,5.23565140186235,0
422,5.38378791805843,4.72668797487147,0
423,5.4985528929323,4.24612412312509,0
424,5.26539136687904,3.93181934240346,0
425,5.81736935681843,5.37768972606951,0
426,5.31889665858865,3.29674928610143,0
427,5.11086129292399,4.22446932444271,0
428,3.33028904206775,3.14986849682717,0
429,5.71485858510141,5.32624237469115,0
430,4.31753621800792,4.34945646423317,0
431,5.21416023541417,5.78196148774681,0
432,7.46746861522122,4.41561327737205,0
433,5.19202676196683,5.6100755258332,0
434,3.15319893009482,4.54311079496122,0
435,5.06792661900553,6.00604457420515,0
436,6.83500717454901,5.75611793041371,0
437,4.34194738912521,3.07009376971944,0
438,5.5926825111893,4.3752578940568,0
439,5.18417517538151,4.70706878963729,0
440,5.89452529377129,5.81420431955225,0
441,3.67371540612099,3.77635468615664,0
442,5.34113977253472,3.93231167196743,0
443,4.10258649886543,6.01980778385522,0
444,4.37918889046855,5.196216857189,0
445,5.61860820415227,5.8557989169073,0
446,4.51945371526422,5.17489417475552,0
447,4.942036120163,4.40988562025492,0
448,5.32513162844998,4.59300421884868,0
449,3.59764180420241,4.33274063959884,0
450,3.88263202366409,3.29093053695258,0
451,5.37105076584817,4.13893528379474,0
452,5.5048734769358,5.56395741396489,0
453,4.95965038197882,6.2146189430637,0
454,4.21436870842546,5.42069620854912,0
455,4.41669207971692,6.18224869048029,0
456,3.37546109356471,5.10035668050771,0
457,6.22766838807903,5.04713709046375,0
458,4.401178215682,4.04785760225222,0
459,4.63256876101499,6.0102439959265,0
460,4.18121076981336,4.92219518017081,0
461,5.26794791403931,2.01626922428252,0
462,4.39057518434179,3.01233630446397,0
463,4.76566479581159,4.86187182133609,0
464,2.36147204650478,4.07935263262366,0
465,3.7842141202203,5.67839894278025,0
466,4.11582959878248,5.62179402003226,0
467,6.0513632132252,5.28959373333089,0
468,4.58219608589741,5.92284660022634,0
469,7.06486610012383,5.16883344759251,0
470,5.65043306900445,5.69781332722173,0
471,5.24008494522392,5.31945730546051,0
472,6.27741385472205,4.04444966285695,0
473,4.20220128026828,2.73926533370175,0
474,4.74857251639762,3.35794362829582,0
475,5.86799175504143,4.85517701198352,0
476,4.94884636284425,5.74063883431471,0
477,3.5868405010253,4.34160737313002,0
478,5.06901861864117,3.30335180652481,0
479,6.25783923470384,4.48819515941908,0
480,3.81403461951915,5.49955576366658,0
481,5.50646870694364,4.66585282389865,0
482,3.2552215545042,4.3865293480334,0
483,2.98273047890352,5.87134857017045,0
484,4.17838544367593,6.02947748080731,0
485,5.39347922032059,5.25651244119122,0
486,4.22921532961532,3.81989040541663,0
487,5.74233942071994,5.53137736961712,0
488,3.67896632048631,3.56539781524237,0
489,4.14357771274793,4.1070329312929,0
490,3.97498202226032,3.61925267261976,0
491,7.30190163202179,6.70186088493086,0
492,3.57008788586788,7.89462579904413,0
493,1.95956808863169,3.70770166955073,0
494,3.69790086643085,5.77022750423373,0
495,5.73889087162786,4.99451205524221,0
496,4.93006579783684,3.99700693614094,0
497,3.32882921828494,4.33813200846294,0
498,4.35129992613701,5.17469770645891,0
499,4.39234470137647,3.85275532194755,0
500,4.4893699337219,3.46944311521294,0
501,3.3888237237189,5.73767657403274,0
502,3.07046580596167,6.38656873107258,0
503,5.92362285126844,5.04268491556572,0
504,4.83512264022234,6.53235015117351,0
505,6.65013495337527,3.41094317445154,0
506,5.23000829063389,5.36317223907116,0
507,3.65125291171169,5.6070245746051,0
508,5.16731464841321,4.68330149925028,0
509,7.15867475670284,4.05894940246544,0
510,6.17860573715358,4.76092573150769,0
511,3.93504957355561,5.17740092430605,0
512,5.1998486150797,5.79567108103899,0
513,5.88209841818381,4.38487322002763,0
514,5.55778299103411,6.36828862147424,0
515,4.679786276667,6.91263920139418,0
516,7.25528402991942,5.20954435266877,0
517,5.06229746867642,4.30629072059129,0
518,4.46683427735939,3.8449926752992,0
519,4.05992117255333,4.87107115110578,0
520,4.33357677546479,6.0327147314735,0
521,3.26264416008916,4.75613645445404,0
522,5.50376933280249,4.01344436691822,0
523,6.10821451050317,5.17365021684828,0
524,3.62542379124966,3.71138980806954,0
525,5.49269623300182,3.69145227127912,0
526,4.62948882024898,4.58938438311276,0
527,5.61175532544407,5.51526980578592,0
528,6.02463514837958,5.98217094108931,0
529,4.08007740432538,3.78418230419606,0
530,7.45278947923984,3.01453034202725,0
531,2.57809189557063,5.87210655000136,0
532,3.789561515728,6.20248214790493,0
533,5.18620100505561,6.18907889088175,0
534,4.25207999642289,5.11556739202869,0
535,4.70120948647336,3.8407223114419,0
536,4.08088131718049,4.4177334125328,0
537,4.43415651721805,4.55448083231699,0
538,4.39513864371794,5.3507453210678,0
539,4.46682595640836,3.93185538339788,0
540,4.05028410566363,3.61991334616853,0
541,6.12625001952436,4.58278158521255,0
542,4.39836627865445,5.92739566086261,0
543,4.53719062755908,5.20279149129064,0
544,4.32369731289907,6.26355398087893,0
545,5.85854045123648,3.71806374593201,0
546,4.41263080637241,5.48482171579893,0
547,5.63322586531709,5.62533785911529,0
548,4.20879502055688,4.56190554956512,0
549,5.47175970955764,5.59887011460707,0
550,3.95428602344629,4.11988496943988,0
551,6.95623519613491,2.85649180147769,0
552,6.21879571996616,3.1621221505402,0
553,5.55846667053495,4.83654657758165,0
554,2.78849234831265,6.00808729051347,0
555,5.81646638845366,5.29053664894284,0
556,3.463969711417,4.52916372156831,0
557,3.3503227072896,4.68880254865552,0
558,5.3956437420511,4.77965289259466,0
559,4.45161681378842,6.69099474792515,0
560,4.89816127838193,5.5596619547114,0
561,4.45719677872688,5.80503129669887,0
562,6.58949826553642,3.63701758678876,0
563,4.93729672452188,5.48859824720869,0
564,3.91951408447071,4.73712272944104,0
565,4.70228013604124,3.14448569572822,0
566,5.98880301264125,3.84488777716687,0
567,5.31622316911257,5.78185824681344,0
568,4.39877456647319,4.40871738885439,0
569,5.70104326576561,3.71254513918495,0
570,4.02763672750116,4.35479308180848,0
571,3.13138864528584,2.94390861067883,0
572,4.75925197211765,4.69994770699899,0
573,4.72961421867763,4.23671372492041,0
574,5.68957576199358,4.89638467532275,0
575,4.04112374623509,5.42082907575418,0
576,6.26259860811339,4.53698532489772,0
577,3.38621226634201,4.04854613463875,0
578,5.47396044325656,6.63283615388241,0
579,5.30675215382389,5.61966689275098,0
580,3.87656216422042,3.72148851267557,0
581,3.77340083873232,4.70466606558478,0
582,5.87565611160838,5.71577746723566,0
583,6.05279326864767,5.2723111190421,0
584,5.59261226533129,5.40615984507269,0
585,6.28077383653823,4.58319420539885,0
586,5.44603091867515,4.84415622326218,0
587,4.67610684422626,4.70586609069073,0
588,6.33136012065593,4.25948197477101,0
589,5.81992471254487,3.70958221967041,0
590,5.66077208880614,4.38080385120566,0
591,5.69503712389786,5.40342602679941,0
592,5.89113190949389,4.72426639709576,0
593,4.36021462945015,5.97173145642016,0
594,5.39376207671733,3.19677286499039,0
595,4.94659306933556,7.00759328134984,0
596,5.61572861530222,4.17907040543107,0
597,5.81903276541308,5.61864318341954,0
598,3.92160821950122,4.57042893574613,0
599,6.20130649143412,3.51115427687036,0
600,4.50962693794312,6.96638855622137,0
601,5.59911875973938,6.17301214198342,0
602,4.54503571903388,6.20612646509456,0
603,5.89850652644653,5.82838529461855,0
604,3.76854664017957,4.27686360308122,0
605,5.25085150497513,6.23421599367613,0
606,6.72452348739221,5.12876431681009,0
607,4.51258766338445,3.62385879410327,0
608,4.66488205590001,4.57639647015454,0
609,3.18464637248344,4.14123344944931,0
610,4.40582285173591,3.94320834943112,0
611,4.83851993966578,5.29836905054379,0
612,5.99939359892785,4.17042911809026,0
613,4.56344536698813,4.58144801284727,0
614,6.6011010794431,4.33519297143974,0
615,5.46449963712722,4.60155177258336,0
616,3.99609315432362,4.59240983629549,0
617,7.36685519099049,5.61657191599272,0
618,5.76933512996523,5.76618432910709,0
619,5.96246524989543,4.78168752330965,0
620,6.75982170853816,5.50247880147112,0
621,5.63273409388877,5.10325281474537,0
622,6.22144514859162,6.64402772723919,0
623,5.3145444107187,5.42781434053418,0
624,4.09176292716,7.83161757087471,0
625,4.99663700950003,4.37693040185348,0
626,4.06174951560422,5.17372908980684,0
627,4.79270973784149,3.81769424673131,0
628,6.01594471652918,5.3779347987415,0
629,5.60053845329885,5.62600981641859,0
630,5.89873478937692,5.8184161311211,0
631,3.7311831360921,5.57590212412969,0
632,5.5033442236563,3.92887353540507,0
633,5.41648801692333,5.59449264626923,0
634,4.89265129792824,4.28257887948855,0
635,5.97135017532388,5.42004386307074,0
636,4.54238375237149,4.25315977914205,0
637,4.1912968569559,5.10748216821238,0
638,3.25635794995471,5.23702399917945,0
639,5.80388244196636,4.88069118264744,0
640,5.32952730099844,5.97919693077821,0
641,5.88448627740188,4.42168652445309,0
642,4.55608066461875,4.45240876992709,0
643,3.73636946682949,5.12292082070728,0
644,2.79640959113685,3.11211997222135,0
645,5.09138194634192,3.66126061411797,0
646,7.09284588652761,5.86889653048463,0
647,5.09673212422959,5.75696977757623,0
648,5.73278127998214,4.90198802589717,0
649,5.80399043990018,2.98421155203758,0
650,4.02611629774881,3.70020196712001,0
651,4.16325472503911,4.03592909902008,0
652,6.16656543874706,5.97658920729458,0
653,5.60807442624133,5.08178507309376,0
654,5.10249088518841,4.98496268724068,0
655,6.18258253245208,5.01401333964825,0
656,5.83662261014552,4.13113846642204,0
657,4.88273058438641,5.39371919976863,0
658,3.59370944322898,5.83013382202027,0
659,5.59765590135652,4.93330186139118,0
660,5.10032181581628,4.50766619759188,0
661,6.67434397738046,6.36342233659305,0
662,4.84028716101076,4.54963202100485,0
663,3.34833673110069,4.29673856394536,0
664,4.78986332140701,3.88750034085147,0
665,5.28877037330484,4.62697293297038,0
666,3.87422751146953,4.5749903425862,0
667,6.92700522137038,5.80299334312622,0
668,5.99690966081422,4.03953027300018,0
669,5.32333308341714,3.98790768593921,0
670,4.00736744097744,4.39004111433858,0
671,3.93418138695775,3.7763766145227,0
672,6.48525752109479,3.75103474077624,0
673,4.47020292837079,5.1045611757126,0
674,5.42627876463357,3.61321978905599,0
675,3.45540259386164,4.65107872709002,0
676,4.62424879757094,5.35536381135868,0
677,6.34766044980095,2.99824605158306,0
678,5.60620958374323,5.48889914585232,0
679,6.07842630216164,6.25197883503107,0
680,5.62509888832965,3.710312853415,0
681,7.18709503209214,5.23666836248616,0
682,5.33432659947629,1.32490664278309,0
683,5.50129709809611,5.26703338388779,0
684,5.36892246304063,4.45010052156363,0
685,6.20217525944145,5.23545865115008,0
686,6.47750728187896,5.71027655959262,0
687,4.88609995491619,6.11943650004747,0
688,6.8010770943981,5.22190319912096,0
689,4.94539774989492,5.5723178732727,0
690,4.9534130299882,4.26846395392146,0
691,4.99424218752473,4.2887292727802,0
692,4.73563401588942,4.60478534378288,0
693,5.3801680329571,5.60084990187304,0
694,5.67072231244182,5.5490557830246,0
695,5.14844670508292,6.0305843989767,0
696,6.35705575151134,4.04279465780954,0
697,4.50373114450744,5.72124052340311,0
698,5.04683331953738,4.7178188420843,0
699,5.17207714785435,4.96526764936432,0
700,5.59360311103599,5.98444733624294,0
